,irritable,angry,afraid,worried,ruminating,down,hopeless,anhedonic,avoidact,avoidpeople
0,0.3639390298332035,0.28383824396354884,0.2650912404094826,0.4791630277406863,0.2545889182160385,0.45429190366821526,0.3506201024555004,0.25826424728367076,0.23106111681187003,0.2526484198270846
1,-0.2721711809358848,-0.21478384973386766,-0.20182586185048668,-0.3119880416123354,-0.21895306169182902,-0.3471189424839136,-0.3121647245040756,-0.3395322690452709,-0.39157965117326465,-0.3328512600571555
2,-0.5166636373376273,-0.5564004012455508,-0.41458690898673894,-0.26994342290855156,-0.00927513316799951,-0.4795594610732815,-0.3005690494308591,-0.1234256888899392,0.2777576425715667,0.01036436582551077
3,0.4162437686894124,0.5648341063765392,0.22090353191939838,-0.3855073005935362,0.014862063481141665,0.06185825939691408,0.2628612093326193,0.2960681715053891,0.11919742122977789,0.06365823052431979
